bisonID,basisOfRecord,catalogNumber,collectorNumber,recordedBy,providerID,institutionCode,resourceID,ownerInstitutionCollectionCode,eventDate,year,verbatimEventDate,providedScientificName,scientificName,ITISscientificName,providedCommonName,ITIScommonName,ITIStsn,validAcceptedITIStsn,providedTSN,decimalLatitude,decimalLongitude,geodeticDatum,coordinatePrecision,coordinateUncertaintyInMeters,verbatimElevation,verbatimDepth,centroid,higherGeographyID,computedCountyFips,providedCounty,calculatedCounty,providedState,calculatedState,mrgid,calculated_waterbody,establishmentMeans,countryCode,institutionID,collectionID,relatedResourceID,associatedMedia,associatedReferences,generalComments,license
81147440,unknown,55-1973-2384,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1968-01-01T01:00Z,1968,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Oklahoma,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147441,specimen,153508,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147442,specimen,153106,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147443,specimen,153391,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147444,specimen,3402,,Collector(s): A. Taylor,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1937-02-02T01:00Z,1937,2 February 1937,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Mesa County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147446,specimen,152726,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147447,specimen,153214,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Cassia County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147448,specimen,153051,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147449,specimen,3461,,Collector(s): V. Hayes,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1938-01-22T01:00Z,1938,22 January 1938,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Fremont County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147450,specimen,153073,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147452,unknown,55-1973-2379,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1968-01-01T01:00Z,1968,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Oklahoma,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147453,specimen,3453,,Collector(s): W. E. Sweets,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),,,"2, 4, 6 January 1938","Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Moffat County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147454,specimen,8042,,Collector(s): Denver Zoo; Preparator(s): Maggie Murphy Lane,528,Denver Museum of Nature & Science,"528,201850",DMNS Mammal Collection (Arctos),,,"December, 1988","Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Denver County,,Colorado,,,,AK,US,http://www.dmns.org,http://www.dmns.org/science/collections/dmns-zoology-collections,,,,,CC0_1_0
81147455,specimen,152602,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147456,specimen,153279,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147457,specimen,153506,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147458,specimen,153165,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147459,specimen,153513,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147460,specimen,153111,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147461,specimen,152943,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147462,specimen,153065,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147463,fossil,32103,CA 4,"Brayfield, W. And L.",149,Royal Ontario Museum,"149,202192",Palaeobiology - Vertebrate Fossils Collection - Mammalia - Royal Ontario Museum,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Sarasota County,,Florida,,,,AK,US,http://www.rom.on.ca,,,,,,CC_BY_NC_4_0
81147464,specimen,153499,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Eureka County,,Nevada,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147465,unknown,44-839-2146,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1984-01-01T01:00Z,1984,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,New Mexico,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147466,specimen,153223,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Utah,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147467,specimen,M3205,,"Rowan, W.",178,University of Alberta Museums,"178,202276",University of Alberta Museum of Zoology Mammalogy Collection (UAMZ),,,Unknown,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,cougar,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,British Columbia,,,,AK,CA,http://museums.ualberta.ca,http://www.biology.museums.ualberta.ca/MuseumOfZoology.aspx,,,,,CC_BY_4_0
81147468,specimen,197983,JWL 0522,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),1999-12-06T01:00Z,1999,6 Dec 1999,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147469,fossil,238823,,,13,Berkeley Natural History Museums,"13,202384",University of California Museum of Paleontology,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Kern County,,California,,,,AK,US,http://bnhm.berkeley.edu/,http://ucmpdb.berkeley.edu,,,,,CC0_1_0
81147470,specimen,21371,,,266,University of Connecticut,"266,202227",UConn Mammals,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Arizona,,,,AK,US,http://bgbaseserver.eeb.uconn.edu/,http://biodiversity.uconn.edu/,,,,,CC0_1_0
81147471,specimen,197932,JWL 0541,Collector(s): Idaho Department of Fish and Game,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-01-13T01:00Z,2000,13 Jan 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147472,specimen,152938,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147473,specimen,153127,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Adams County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147474,specimen,3347,,Collector(s): H. Robertson,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1936-12-16T01:00Z,1936,16 December 1936,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Garfield County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147475,specimen,153440,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Arizona,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147476,specimen,152978,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147477,specimen,152601,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147478,specimen,199480,,"Collector(s): New Mexico Department of Game and Fish, Lloyd Lindbeck; Preparator(s): Erin M. Jackson",122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2004-11-03T01:00Z,2004,3 November 2004,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Socorro County,,New Mexico,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147479,specimen,23426,739,"Green, WH",149,Royal Ontario Museum,"149,202393",Mammalogy Collection - Royal Ontario Museum,1950-01-01T01:00Z,1950,19500000 C,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Alberta,,,,AK,CA,http://www.rom.on.ca,,,,,,CC_BY_NC_4_0
81147480,specimen,zm-16024,,,376,New York State Museum (NYSM),"376,201701",NYSM Mammals,2011-06-11T02:00Z,2011,2011-06-11,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Connecticut,,,,AK,US,,,,,,,CC0_1_0
81147481,specimen,153027,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147482,fossil,60852,,"Burgess, Roy And Helen",149,Royal Ontario Museum,"149,202192",Palaeobiology - Vertebrate Fossils Collection - Mammalia - Royal Ontario Museum,1970-01-01T01:00Z,1970,19700000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Florida,,,,AK,US,http://www.rom.on.ca,,,,,,CC_BY_NC_4_0
81147483,specimen,151080,,Collector(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),2000-01-15T01:00Z,2000,15 January 2000,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147484,specimen,153267,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147485,unknown,44-997-171,,,136,NatureServe,"136,202657",NatureServe Network Species Occurrence Data,1992-08-20T02:00Z,1992,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Arizona,,,,AK,US,http://www.natureserve.org,http://www.natureserve.org/,,,,,CC_BY_NC_4_0
81147486,specimen,M3202,,unknown,178,University of Alberta Museums,"178,202276",University of Alberta Museum of Zoology Mammalogy Collection (UAMZ),,,Unknown,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,cougar,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,British Columbia,,,,AK,CA,http://museums.ualberta.ca,http://www.biology.museums.ualberta.ca/MuseumOfZoology.aspx,,,,,CC_BY_4_0
81147487,specimen,153071,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147488,observation,2713653,,Dean Goehring,407,iNaturalist.org,"407,202485",iNaturalist Research-grade Observations,2014-12-24T01:00Z,2014,2014-12-24,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,,,,,AK,US,http://www.inaturalist.org,http://www.inaturalist.org/observations,,,,,CC_BY_NC_4_0
81147489,fossil,64523,,MAWBY PARTY,13,Berkeley Natural History Museums,"13,202384",University of California Museum of Paleontology,,,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Clark County,,Nevada,,,,AK,US,http://bnhm.berkeley.edu/,http://ucmpdb.berkeley.edu,,,,,CC0_1_0
81147490,specimen,152961,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147492,specimen,153459,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Eureka County,,Nevada,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147493,specimen,Ma ex 557,,D.T. Ahrenberg,461,Gothenburg Natural History Museum (GNM),"461,202248",Vertebrates of the Gothenburg Natural History Museum (GNM),1898-05-02T01:00Z,1898,,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,,,,,AK,US,,http://gnm.se/kulturvast_templates/Kultur_ArticlePage.aspx?id=58692,,,,,CC0_1_0
81147494,specimen,153109,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Adams County,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147495,specimen,153394,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
81147496,specimen,3361,,Collector(s): L. Lee,179,University of Colorado Museum of Natural History,"179,202810",UCM Mammal Collection (Arctos),1936-12-03T01:00Z,1936,3 December 1936,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,Garfield County,,Colorado,,,,AK,US,http://cumuseum.colorado.edu/,http://cumuseum.colorado.edu/research/vertebrates,,,,,CC0_1_0
81147497,specimen,153507,,Collector(s): unknown; Preparator(s): unknown,122,Museum of Southwestern Biology,"122,201911",MSB Mammal Collection (Arctos),,,4 oct 2002,"Puma concolor (Linnaeus, 1771)",Puma concolor,Puma concolor,,Cougar;mountain lion;Puma;Puma,552479,552479,,,,,,,,,,,,,,Idaho,,,,AK,US,http://www.msb.unm.edu/herpetology,http://www.msb.unm.edu/mammals,,,,,CC0_1_0
